Comment.id|Person.id
2199023285192|24189255821300
2199023285193|24189255817517
1786706424779|21990232565255
1786706424780|21990232565255
1786706424781|21990232565255
1924145378255|13194139538309
1924145378256|15393162790096
1924145378257|26388279066664
1924145378258|30786325581208
1924145378259|13194139538309
1924145378260|21990232565255
1924145378261|10995116280036
1924145378262|15393162796004
1924145378263|6597069767708
2061584331773|28587302326940
2061584331774|15393162795439
2061584331775|318
2061584331776|4398046515904
2061584331777|2199023256277
2061584331778|2199023265354
2061584331779|28587302326940
2061584331780|4139
2061584331781|318
2061584331782|4139
2061584331783|28587302326940
2061584331784|4398046517229
2061584331897|6597069766846
2061584331898|30786325579394
2061584331899|6752
2061584331900|8796093027328
2061584331901|8796093027060
2061584331902|26388279073152
2061584331904|6597069773091
2061584331905|8796093031277
2061584331906|30786325588225
2061584331907|19791209300507
2061584331908|6233
2061584331909|4398046521359
2061584331910|28587302333071
2061584331911|15393162798261
2061584331912|10995116280587
2061584331914|21990232564501
2061584331915|32985348834886
2061584331916|28587302323934
2061584331917|10995116285140
2061584331918|10995116282724
2061584331919|2199023256893
2061584331920|4398046515406
2061584331921|2199023260163
2061584331922|17592186054422
2061584331923|30786325582812
2061584331924|15393162796791
2061584331925|28587302323020
2061584331926|28587302331745
2061584331927|24189255817132
2061584331928|2199023260847
2061584331929|8796093031250
2061584331930|17592186054422
2061584331951|30786325588225
2061584331952|15393162794037
2061584331953|30786325582300
2061584331954|6233
2061584331955|15393162793729
2061584331956|2199023260163
2061584331957|15393162793729
2199023285430|24189255813968
2061584331959|26388279072644
2061584331960|26388279073536
2199023285433|5262
2199023285434|4398046515630
2061584331963|10995116285850
2061584331964|15393162790221
2061584331965|6597069775113
2199023285438|6597069766846
2061584331967|8796093030782
2199023285440|2199023260208
2061584331969|21990232565993
2061584332034|26388279073152
2061584332035|8796093031604
2061584332036|10995116282724
2061584332037|2199023257736
2061584332038|4398046516369
2061584332039|13194139541934
2199023285513|4398046512194
2199023285514|6597069766846
2199023285515|5913
2199023285516|17592186054325
2199023285517|2199023259002
2199023285518|6597069772090
2199023285519|15393162799262
2199023285520|28587302333071
2199023285521|2199023264373
2199023285522|4398046515406
2199023285523|28587302330281
2199023285524|13194139541627
2199023285525|8796093027328
2199023285526|2199023256893
2199023285527|2199023260264
2199023285528|26388279068740
2199023285530|10995116280587
2061584332068|6597069775113
2061584332069|32985348840094
2061584332070|6597069771034
2061584332071|8796093031986
2061584332072|15393162797055
2061584332073|15393162794037
2061584332074|21990232560431
2061584332075|2199023260847
2061584332076|8796093030398
2061584332077|13194139543168
2061584332078|21990232565993
2061584332079|15393162799485
2061584332080|2199023264373
2061584332081|21990232564501
2061584332082|8796093031604
2061584332083|6715
2061584332085|21990232563126
2061584332086|21990232565993
2061584332087|30786325588225
2061584332088|8796093030782
2061584332089|13194139541627
2061584332090|6597069775113
2061584332091|28587302323020
2061584332092|6597069777240
2061584332093|15393162796791
1924145379050|6597069769310
1924145379051|21990232557330
1924145379052|10995116285077
1924145379053|6597069771886
1924145379054|6597069769456
1924145379055|6597069769310
1924145379056|10995116285077
1924145379057|24189255814175
1924145379058|4398046520894
1924145379059|8796093029854
1924145379060|24189255815935
1924145379061|6597069769456
1924145379062|6597069769310
1924145379063|6597069766846
1924145379064|6597069769310
1924145379065|6597069766846
1924145379066|24189255814175
1924145379068|4398046520894
1924145379069|6597069766846
1924145379070|21990232557330
1924145379071|6597069769456
2061584332615|5950
2061584332616|2199023263814
2061584332617|13194139536063
2061584332618|13194139536063
2061584332619|8796093024830
2061584332620|10995116281261
2061584332621|1355
2061584332622|102
2061584332623|6597069768275
2061584332624|30786325584155
2061584332625|21990232563873
2061584332626|21990232558756
2061584332627|10759
2061584332628|6597069772434
2061584332629|28587302329176
2061584332630|21990232563873
2061584332631|8796093024830
2061584332633|30786325588443
2061584332634|6597069768275
2061584332635|17592186054569
1924145379166|26388279070356
1924145379167|10995116283937
2061584332640|6597069768275
1924145379169|26388279073187
1924145379170|26388279070356
1924145379171|26388279070356
2061584332645|4428
2061584332646|2135
2061584332647|15393162793681
2061584332648|28587302330919
2061584332649|19791209302510
2061584332650|2199023263814
2061584332651|13194139540010
2061584332652|4428
2061584332653|6597069772599
2061584332654|10995116287854
2061584332655|10995116283937
2061584332678|102
2061584332679|6597069768275
2061584332680|2199023263814
2061584332681|102
2061584332682|26388279069892
2061584332683|8796093031407
2061584332684|28587302329176
2061584332685|17592186051422
2061584332686|24189255813058
2061584332687|24189255821132
2061584332688|21990232565993
2061584332689|26388279075133
2061584332690|6597069768275
2061584332691|10995116287854
2061584332692|10995116283937
2061584332693|6597069768275
2061584332694|24189255814716
2061584332695|15393162793681
2061584332696|6597069773091
2061584332697|10995116287916
1924145379234|10759
1924145379235|13194139540010
1924145379236|2135
1924145379237|8796093031737
1924145379238|30786325581540
1924145379239|8796093031737
1924145379240|17592186051422
1924145379241|17592186054569
2061584332715|4398046515904
2061584332716|30786325585877
2061584332717|15393162789569
2061584332718|21990232557037
2061584332719|4398046513531
1099511659127|2199023256154
1099511659128|4398046515585
1099511659129|2199023263221
1099511659130|13194139534982
1099511659131|10995116284670
1099511659132|2199023256154
1099511659133|13194139534982
1099511659134|8796093026167
1099511659135|4398046519659
1099511659136|2199023263221
1099511659137|13194139535025
1099511659138|8824
1099511659139|8796093026167
1099511659140|13194139534982
1099511659141|2199023265049
1099511659142|2199023265049
137438984840|2199023256154
1511828519562|15393162790796
1511828519563|13194139534982
1511828519564|13194139540372
1511828519565|13194139534982
1511828519566|13194139534982
1511828519567|8824
1511828519568|4398046515585
1511828519569|4398046519659
1511828519570|6597069774931
2199023286932|17592186052203
2199023286933|21990232555658
2199023286934|26388279067534
2199023286935|4398046519659
2199023286936|10995116284670
2199023286937|17592186052326
2199023286938|8824
2199023286939|21990232555834
2199023286940|21990232555658
2199023286941|6597069774931
2199023286942|10995116284670
2199023286943|13194139534982
2199023286944|2199023265049
687194798754|8796093025992
687194798755|2199023256154
687194798756|4398046515585
687194798757|8796093026167
687194798758|2199023265049
687194798759|2199023265049
687194798760|8796093026167
687194798761|8824
687194798762|8796093025992
687194798763|6597069771057
687194798764|2199023256154
1099511659182|2199023263221
1099511659183|13194139535025
1099511659184|10995116280412
412316891826|4398046519659
412316891827|2199023263221
412316891828|2199023263221
412316891829|2199023263221
137438984887|2199023256154
137438984888|8824
137438984889|2199023256154
137438984890|2199023256154
137438984891|2199023256154
137438984892|2199023256154
137438984893|2199023256154
137438984894|8824
137438984895|8824
137438984896|2199023256154
137438984897|2199023256154
137438984898|2199023256154
137438984899|8824
137438984900|2199023256154
137438984901|2199023256154
824633752263|6597069771057
824633752264|4398046519659
824633752265|2199023256154
824633752266|10995116284670
824633752267|8796093025992
824633752268|10995116280412
824633752269|8824
962072705742|13194139535025
1786706426576|10995116280412
1786706426577|4398046519659
1786706426578|13194139543072
1786706426579|13194139534982
1786706426580|2199023263221
1511828519638|2199023256154
1511828519639|17592186052326
1511828519640|6597069771057
1511828519641|21990232556497
1511828519642|10995116280412
1511828519643|17592186052203
1511828519644|21990232555834
1511828519645|21990232555834
1511828519646|17592186052203
1511828519647|8824
1511828519648|17592186052326
1511828519649|2199023256154
1511828519650|13194139535025
1511828519651|15393162790796
1511828519652|17592186052203
274877938406|2199023263221
274877938407|2199023263221
274877938408|4398046519659
274877938409|8824
274877938410|8824
274877938411|2199023256154
274877938412|2199023265049
274877938413|4398046519659
274877938414|2199023263221
2061584333552|17592186052203
2061584333553|17592186052326
824633752307|2199023256154
824633752308|8824
824633752309|2199023256154
824633752310|8796093026167
824633752311|4398046515585
824633752312|8796093026167
824633752313|4398046519659
824633752314|6597069771057
824633752315|2199023263221
1511828519677|8796093025992
1649267473150|21990232555658
1649267473151|13194139543072
1511828519680|21990232555834
1511828519681|2199023256154
1511828519682|17592186052326
1649267473155|17592186052203
1649267473156|13194139534982
1511828519685|17592186052203
1511828519686|6597069771057
1511828519687|2199023265049
1511828519688|17592186052326
1649267473161|21990232556497
1511828519690|21990232555834
1649267473163|8824
1649267473164|4398046515585
1649267473165|8796093026167
1511828519694|4398046519659
1511828519695|21990232556497
1649267473168|8796093025992
962072705810|4398046515585
962072705811|6597069771057
962072705812|13194139540372
962072705813|13194139534982
962072705814|8824
962072705815|13194139540372
962072705816|2199023263221
962072705817|2199023263221
962072705818|10995116280412
962072705819|8796093025992
962072705820|2199023265049
962072705821|8796093026167
962072705822|4398046515585
962072705823|10995116284670
962072705824|10995116280412
962072705825|6597069771057
962072705826|6597069771057
962072705827|8824
274877938469|5950
274877938470|5950
274877938471|7480
274877938472|7480
274877938473|5950
274877938474|7480
274877938475|7480
274877938476|7480
31534|7480
31535|7480
31536|5950
31537|5950
31538|5950
31539|7480
31540|7480
31541|5950
31542|5950
31543|5950
31544|5950
1649267473215|24189255820915
1649267473216|24189255817517
1649267473217|6597069777354
1649267473218|6597069777240
1649267473219|10995116288299
1649267473220|6597069773702
1649267473221|10995116280854
1649267473222|24189255820795
1649267473223|24189255815731
1649267473224|24189255820795
1649267473225|7480
1649267473226|15393162796230
1649267473227|10995116280854
1649267473228|24189255820915
1649267473229|8796093026558
1649267473230|15393162791578
1649267473231|6597069777240
1649267473232|10995116280854
1649267473233|15393162791578
1649267473234|24189255815731
1786706426708|6597069777240
1786706426709|24189255820915
1786706426710|26388279068863
1786706426711|7480
1786706426712|10995116280854
962072705882|10995116280854
962072705883|8796093026558
962072705884|5950
962072705885|10995116280854
962072705886|6597069777240
1924145380193|6597069773702
1924145380194|24189255820915
1924145380195|15393162791578
1924145380196|15393162791578
1924145380197|8796093026558
1924145380198|10995116280854
1924145380199|10995116280854
1924145380200|24189255820795
274877938538|7480
549755845484|7480
549755845485|7480
1511828519791|8796093026558
1511828519792|15393162796230
1511828519793|10995116288299
1511828519794|5950
1511828519795|5950
1511828519796|15393162796230
1511828519797|7480
1511828519798|8796093026558
1511828519799|6597069777354
1511828519800|6597069777240
1511828519801|6597069777240
1511828519802|5950
1511828519803|10995116288299
1511828519804|10995116288299
1511828519805|6597069777240
1511828519806|6597069773702
1511828519807|15393162796230
1511828519808|10995116288299
1511828519809|6597069773702
1511828519810|7480
1236950612868|5950
1236950612869|5950
1374389566342|10995116288299
1236950612871|6597069777240
1374389566344|7480
1236950612873|15393162791578
1374389566346|15393162796230
1236950612875|8796093026558
1374389566348|15393162796230
1236950612877|6597069777354
1924145380239|30786325585795
1924145380240|15393162791578
1924145380241|24189255815731
1924145380242|24189255820915
1924145380243|24189255820915
1924145380244|6597069773702
1924145380245|26388279068863
1786706426775|21990232556410
1786706426776|21990232556410
1786706426777|5950
1786706426778|6597069777240
1786706426779|7480
1786706426780|24189255817517
1786706426781|10995116280854
1786706426782|5950
1786706426783|10995116288299
1786706426784|21990232556410
1786706426785|24189255815731
1786706426786|15393162796230
1786706426787|10995116288299
1786706426788|8796093026558
1786706426789|6597069773702
1786706426790|21990232556410
1786706426791|21990232556410
274877938601|7480
274877938602|7480
274877938603|7480
274877938604|5950
274877938605|7480
274877938606|7480
274877938607|7480
274877938608|5950
274877938609|5950
1374389566387|10995116288299
1374389566388|5950
1374389566389|6597069777240
1374389566390|21990232556410
1374389566391|15393162796230
1374389566392|6597069773702
1374389566393|5950
1374389566394|10995116288299
1374389566395|7480
1374389566396|10995116288299
1374389566397|6597069777354
1374389566398|10995116288299
1374389566399|10995116288299
1374389566400|15393162796230
1374389566401|6597069777354
1374389566402|5950
1374389566403|10995116280854
1924145380294|6597069773702
1924145380295|10995116288299
1924145380296|24189255820795
1924145380297|24189255815731
1924145380298|26388279068863
1649267473376|15393162791578
1649267473377|7480
1649267473378|21990232556410
1649267473379|7480
1649267473380|10995116288299
1649267473381|6597069777240
1649267473382|10995116288299
1649267473383|15393162796230
1649267473384|21990232556410
1649267473385|24189255815731
1649267473386|6597069773702
1649267473387|10995116280854
1649267473388|15393162791578
687194799086|6597069777240
687194799087|6597069773702
687194799088|6597069777354
687194799089|6597069777354
687194799090|6597069777354
687194799091|7480
687194799092|6597069777354
687194799093|8796093026558
687194799094|5950
687194799095|5950
687194799096|7480
687194799097|7480
687194799098|6597069777354
687194799099|7480
1374389566461|8796093026558
1374389566462|10995116280854
1374389566463|6597069773702
1374389566464|10995116288299
1374389566465|15393162796230
1374389566466|10995116280854
1374389566467|6597069777354
1374389566468|6597069777354
687194799110|6597069773702
687194799111|6597069773702
687194799112|7480
687194799113|6597069777240
687194799114|6597069777240
687194799115|6597069773702
687194799116|5950
687194799117|6597069773702
687194799118|7480
824633752595|5950
824633752596|6597069777240
824633752597|8796093026558
824633752598|5950
824633752599|6597069777354
962072706073|10995116280854
962072706074|8796093026558
962072706075|6597069777354
962072706076|10995116288299
962072706078|10995116280854
962072706079|6597069773702
962072706080|6597069777354
962072706081|6597069773702
962072706082|6597069773702
962072706083|7480
962072706084|6597069773702
962072706085|6597069773702
962072706086|6597069777240
962072706087|6597069777354
31788|5950
31789|7480
31790|5950
962072706096|5950
962072706097|10995116280854
962072706098|6597069777354
962072706099|10995116288299
962072706100|10995116280854
962072706101|6597069777354
962072706102|7480
962072706103|6597069773702
962072706104|6597069777354
962072706105|6597069773702
824633753013|8796093031175
824633753014|2199023263626
824633753015|8796093031175
1099511659961|15393162793597
1099511659962|4398046512548
1099511659963|4398046512548
1099511659964|15393162793597
1099511659965|7725
1099511659966|4398046516633
1099511659967|13194139535632
1099511659968|4398046516633
1099511659969|7725
1099511659970|13194139535632
1099511659971|2199023264648
1099511659972|13194139535632
1099511659973|2199023264648
1099511659974|8796093031175
1099511659975|2199023264648
1099511659976|2199023264648
412316892618|2199023263626
412316892619|2199023264648
412316892620|4398046512548
412316892621|7725
412316892622|2199023263626
412316892623|2199023264648
412316892624|4398046512548
412316892625|2199023264648
412316892626|7725
412316892627|2199023263626
412316892628|4398046512548
412316892629|4398046512548
412316892630|7725
412316892631|7725
412316892632|7725
412316892633|7725
412316892634|7725
412316892635|2199023263626
1649267473885|19791209303201
1649267473886|4398046512548
1649267473887|2199023263626
1649267473888|19791209303201
1649267473889|19791209305904
1649267473890|19791209305193
1649267473891|26388279067871
1649267473892|19791209303201
1649267473893|2199023263626
1511828520423|19791209310952
1511828520424|4398046516633
1511828520425|19791209305904
1511828520426|15393162793597
1511828520427|19791209310952
1099511660013|13194139535632
1099511660014|15393162793597
1099511660015|4398046512548
1099511660016|8796093031175
1099511660017|13194139535632
1099511660018|15393162793597
1099511660019|4398046512548
1099511660020|4398046512548
1099511660021|4398046516633
1099511660022|8796093031175
1099511660023|4398046516633
1099511660024|13194139535632
1511828520442|19791209303201
1511828520443|15393162793597
1511828520444|4398046516633
1649267473918|24189255812226
1649267473919|2199023263626
1649267473920|19791209303201
1649267473921|26388279074032
1649267473922|8796093031175
1649267473923|24189255812226
1649267473924|15393162793597
1649267473925|19791209305193
1649267473926|4398046512548
1649267473927|8796093031175
1649267473928|19791209305193
1236950613514|19791209310952
1236950613515|2199023264648
1236950613516|8796093031175
1236950613517|19791209305904
1236950613518|7725
1236950613519|19791209303201
1236950613520|19791209303201
1236950613521|2199023264648
1236950613522|4398046512548
1924145380884|2199023264648
1924145380885|19791209305904
1924145380886|4398046516633
1924145380887|19791209305904
1924145380888|26388279074032
1924145380889|4398046516633
1924145380890|26388279074032
1924145380891|4398046516633
1924145380892|7725
1924145380893|8796093031175
1924145380894|24189255812226
1924145380895|28587302322431
1924145380896|28587302330900
1924145380897|24189255812226
1924145380898|13194139535632
1924145380899|2199023263626
1924145380900|19791209305904
1924145380901|28587302322431
1924145380902|4398046512548
1649267473960|2199023263626
1649267473961|19791209305193
1649267473962|19791209303201
1649267473963|19791209310952
1649267473964|19791209303201
1649267473965|19791209305193
1649267473966|7725
1649267473967|4398046512548
1649267473968|19791209305193
1649267473969|26388279067871
1649267473970|19791209310952
1649267473971|15393162793597
1649267473972|24189255812226
1649267473973|2199023263626
1649267473974|4398046516633
1649267473975|19791209305904
1649267473976|2199023263626
1649267473977|19791209305904
549755846203|4398046512548
549755846204|7725
549755846205|4398046516633
549755846206|2199023263626
549755846207|7725
549755846208|7725
549755846209|2199023264648
549755846210|4398046516633
549755846211|4398046516633
687194799685|8796093031175
687194799686|4398046512548
687194799687|4398046516633
687194799689|4398046516633
687194799690|7725
687194799691|4398046516633
1374389567053|4398046516633
1374389567054|4398046516633
1374389567055|13194139535632
1374389567056|8796093031175
1374389567057|2199023264648
1374389567058|13194139535632
1374389567059|2199023263626
1374389567060|19791209310952
1374389567061|2199023264648
1374389567062|19791209305193
1374389567063|19791209305904
1374389567064|19791209305904
1374389567065|19791209303201
1374389567066|4398046516633
1374389567067|19791209305904
1374389567068|19791209310952
1374389567070|19791209303201
1374389567071|19791209310952
1374389567072|19791209305193
1374389567073|19791209305193
1374389567074|19791209310952
1374389567075|19791209305904
1374389567076|19791209305193
1374389567077|13194139535632
1374389567078|15393162793597
824633753212|2199023264648
824633753213|2199023264648
824633753214|2199023264648
824633753215|4398046516633
1649267474070|4398046516633
1649267474071|7725
1649267474072|19791209310952
1649267474073|19791209305193
1649267474074|13194139535632
1649267474075|4398046512548
1649267474076|19791209303201
1649267474077|4398046512548
1649267474078|7725
1649267474079|24189255812226
1649267474080|26388279067871
1236950613668|19791209310952
1236950613669|7725
1236950613670|13194139535632
1236950613671|19791209310952
1236950613672|19791209303201
1236950613673|2199023264648
1236950613674|19791209310952
1236950613675|2199023264648
1236950613676|19791209310952
1236950613677|8796093031175
1236950613678|2199023264648
1236950613679|4398046516633
1236950613680|19791209303201
1236950613681|13194139535632
962072706739|13194139535632
962072706740|4398046512548
962072706741|13194139535632
962072706742|8796093031175
962072706743|7725
962072706744|8796093031175
1374389567162|8796093031175
1374389567163|15393162793597
1374389567164|4398046512548
1374389567165|2199023264648
1374389567166|4398046516633
1374389567167|2199023264648
1374389567168|19791209303201
1374389567169|8796093031175
1374389567170|15393162793597
1374389567171|19791209310952
1374389567172|19791209305193
1374389567173|15393162793597
1374389567174|15393162793597
1374389567175|4398046516633
1374389567176|19791209303201
1374389567177|4398046512548
1374389567178|8796093031175
1374389567179|15393162793597
1374389567181|8796093031175
1374389567182|19791209305904
1374389567183|7725
1374389567184|4398046516633
1374389567185|19791209305193
1374389567186|19791209305193
1374389567187|8796093031175
1374389567188|19791209303201
1374389567189|4398046512548
1374389567190|19791209305193
1374389567191|2199023263626
1374389567192|8796093031175
1374389567193|4398046512548
1374389567194|13194139535632
1374389567195|8796093031175
1374389567196|2199023263626
1374389567198|2199023264648
1374389567199|19791209305904
1374389567200|4398046516633
1374389567201|8796093031175
1374389567202|4398046516633
1374389567204|15393162793597
1374389567205|4398046512548
1374389567206|7725
1374389567207|7725
1374389567208|8796093031175
1374389567209|19791209305904
1374389567210|2199023264648
1374389567211|2199023264648
1374389567212|15393162793597
1374389567213|4398046516633
1374389567214|19791209303201
1374389567215|19791209303201
1374389567216|7725
1374389567217|15393162793597
1374389567219|2199023263626
1374389567220|15393162793597
1374389567221|8796093031175
1374389567222|13194139535632
1374389567223|13194139535632
1374389567224|2199023264648
1374389567225|15393162793597
1374389567226|4398046516633
1374389567227|2199023264648
1374389567228|15393162793597
1374389567229|4398046512548
1374389567230|13194139535632
1374389567231|13194139535632
1374389567232|19791209305904
1374389567233|4398046512548
1374389567234|8796093031175
1374389567235|2199023263626
1374389567236|4398046516633
1374389567237|15393162793597
1374389567239|2199023263626
1374389567240|7725
1374389567241|19791209303201
1374389567242|7725
1374389567243|4398046512548
1374389567244|8796093031175
1374389567245|2199023264648
1374389567246|13194139535632
1374389567247|19791209305904
1374389567248|19791209305193
1374389567249|8796093031175
1374389567250|19791209303201
1374389567251|2199023264648
1374389567252|4398046516633
1374389567253|4398046512548
1374389567254|15393162793597
1374389567255|2199023264648
1374389567256|8796093031175
1374389567257|4398046516633
1374389567258|15393162793597
1374389567260|4398046512548
1374389567261|19791209310952
1374389567263|4398046512548
1374389567264|13194139535632
1374389567265|2199023264648
1374389567266|4398046516633
1374389567267|19791209305193
1374389567268|19791209310952
1374389567269|4398046512548
1374389567270|19791209305193
1374389567271|7725
1374389567272|19791209310952
1374389567273|19791209305193
1374389567274|15393162793597
1374389567275|19791209305193
1374389567276|7725
1374389567277|19791209305904
1374389567278|8796093031175
1374389567279|19791209310952
1374389567281|2199023264648
1374389567282|19791209310952
1374389567283|2199023264648
1374389567284|19791209310952
1374389567285|15393162793597
1374389567286|4398046516633
1374389567288|2199023264648
1374389567289|2199023263626
1374389567290|8796093031175
1374389567291|19791209305904
1374389567292|19791209305193
1374389567293|8796093031175
1374389567294|19791209310952
1374389567295|4398046512548
1374389567296|4398046516633
1374389567297|19791209310952
1374389567298|15393162793597
1374389567299|19791209303201
1374389567301|2199023263626
1374389567302|4398046516633
1374389567303|7725
1374389567304|13194139535632
1374389567305|2199023263626
1374389567306|2199023263626
1374389567307|8796093031175
1374389567308|2199023264648
1374389567309|2199023263626
1374389567310|4398046512548
1374389567311|2199023263626
1374389567312|19791209310952
549755846482|6597069774643
549755846483|2783
549755846484|2783
549755846485|6597069774643
549755846486|2783
1236950613848|17592186046908
1236950613849|2783
1236950613850|13194139543218
1236950613851|15393162792543
1236950613852|15393162797600
1236950613853|13194139543218
1236950613854|15393162797600
1236950613855|19791209303550
1236950613856|19791209301812
1236950613857|2783
1511828521120|4398046519372
1511828521121|4398046518346
1511828521122|19791209304467
1786706428068|10995116282278
1786706428069|26388279067771
1786706428070|26388279067771
1786706428071|2199023264281
1786706428072|3060
1786706428073|7725
1786706428074|26388279067771
1786706428075|7725
1786706428076|609
1786706428077|19791209304467
1786706428078|10027
1786706428079|13194139537010
1786706428080|26388279067771
1786706428081|2199023264281
1786706428082|13194139535706
1786706428083|19791209304467
1786706428084|7725
1786706428085|21990232561706
1786706428086|4398046518346
1786706428087|4398046521028
962072707258|2199023259200
962072707259|8796093024822
962072707260|4398046521028
962072707261|10995116282278
962072707262|609
962072707263|8796093030364
962072707264|13194139537010
962072707265|609
962072707266|13194139534154
962072707267|3060
962072707268|13194139537010
962072707269|2199023264281
962072707270|1269
962072707271|13194139534154
962072707272|2199023259200
962072707273|2199023264281
412316893387|2199023265009
412316893388|4398046521028
412316893389|3060
412316893390|2199023264281
1924145381584|4398046518346
1924145381585|30786325587255
1924145381586|30786325579845
1924145381587|4398046518346
1924145381588|28587302332397
1924145381589|26388279067771
274877939927|609
274877939928|609
274877939929|2199023264281
274877939930|3060
274877939931|2199023262209
412316893405|4398046521028
412316893406|10027
412316893407|609
412316893408|4398046519372
412316893409|4398046521028
412316893410|609
412316893411|2199023259200
412316893412|609
412316893413|7725
412316893414|2199023264281
412316893415|4398046519372
412316893416|2199023259200
412316893417|1269
412316893418|609
412316893419|10027
824633753837|4398046518346
824633753838|13194139534154
824633753839|2199023265009
687194800369|10027
687194800370|2199023262209
687194800371|8796093024822
687194800372|7725
687194800373|3060
687194800374|10995116285387
687194800375|8796093030364
687194800376|10027
687194800377|2199023262209
687194800378|4398046518346
687194800379|2199023265009
687194800380|2199023265009
687194800381|4398046521028
687194800382|2199023262209
687194800383|3060
687194800384|3060
412316893442|2199023262209
412316893443|1269
412316893444|10027
412316893445|10027
412316893446|10027
412316893447|4398046519372
412316893448|4398046521028
412316893449|3060
412316893450|2199023259200
412316893451|2199023265009
549755846924|10027
412316893453|2199023262209
412316893454|3060
962072707344|609
962072707345|10995116282278
962072707346|10027
962072707347|6597069767377
962072707348|2199023265009
962072707349|13194139534154
962072707350|6597069767377
962072707351|8796093024822
962072707352|2199023262209
962072707353|13194139537010
962072707354|609
962072707355|13194139535706
962072707356|10995116285387
962072707357|4398046519372
962072707358|8796093024822
2061584335136|3060
1236950614306|8796093024822
1236950614307|4398046519372
1236950614308|10995116285387
1236950614309|10995116282278
1236950614310|13194139535706
1236950614311|6597069767377
1236950614312|13194139537010
1236950614313|2199023259200
1236950614314|13194139537010
1236950614315|6597069767377
1236950614316|4398046521028
1236950614317|6597069767377
1236950614318|13194139535706
1236950614319|2199023265009
1236950614320|8796093024822
1236950614321|4398046518346
824633753907|13194139537010
824633753908|2199023259200
824633753909|4398046521028
824633753910|609
824633753911|10995116282278
824633753912|4398046519372
824633753913|2199023262209
824633753914|6597069767377
824633753915|8796093024822
824633753916|8796093030364
824633753917|2199023262209
824633753918|2199023264281
824633753919|4398046518346
824633753920|10995116282278
824633753921|609
824633753922|10027
274877940036|1269
274877940037|2199023259200
274877940038|3060
274877940039|2199023264281
274877940040|2199023264281
274877940041|1269
274877940042|2199023264281
274877940043|2199023264281
274877940044|3060
274877940045|2199023259200
1099511660879|2199023259200
1099511660880|10995116282278
1099511660881|1269
1099511660882|13194139535706
1099511660883|2199023259200
1099511660884|8796093024822
1099511660885|7725
1099511660886|8796093024822
1099511660887|10027
1099511660888|6597069767377
687194800485|3060
687194800486|10027
687194800487|2199023264281
687194800488|6597069767377
687194800489|8796093030364
687194800490|4398046521028
824633753964|4398046521028
824633753965|10995116282278
824633753966|7725
824633753967|4398046518346
824633753968|4398046519372
824633753969|4398046521028
824633753970|10995116282278
824633753971|2199023264281
824633753972|2199023259200
824633753973|2199023262209
824633753974|10027
824633753975|2199023264281
824633753976|6597069767377
824633753977|10995116285387
824633753978|6597069767377
824633753979|609
1924145381757|10995116282278
137438986623|1269
137438986624|1269
137438986625|1269
137438986626|1269
137438986627|1269
137438986628|1269
137438986629|1269
137438986630|1269
137438986631|1269
137438986632|1269
1236950614410|4398046519372
1236950614411|8796093024822
1236950614412|7725
1236950614413|609
1236950614414|1269
1236950614415|4398046519372
1236950614416|19791209304467
1236950614417|13194139537010
1236950614418|609
1236950614419|4398046519372
1236950614420|19791209300771
1236950614421|8796093024822
1236950614422|4398046521028
1649267474840|19791209300771
1649267474841|10027
1649267474842|10995116282278
1649267474843|4398046518346
1649267474844|2199023264281
1924145381806|19791209300771
1924145381807|10995116282278
1924145381808|19791209300771
1924145381809|2199023264281
1924145381810|19791209300771
1924145381811|28587302332397
1924145381812|6597069767377
1924145381813|26388279067771
1924145381814|609
1099511660984|2199023264281
1099511660985|8796093030364
1099511660986|7725
1099511660987|3060
1099511660988|13194139537010
1099511660989|8796093030364
1099511660990|10995116285387
1099511660991|10027
1099511660992|609
1099511660993|13194139535706
1099511660994|6597069767377
1099511660995|8796093024822
1099511660996|7725
1099511660997|6597069767377
1099511660998|4398046518346
1374389567944|10995116282278
1374389567945|10027
1374389567946|2199023262209
1374389567947|4398046519372
1374389567948|19791209300771
1374389567949|7725
1374389567950|7725
1374389567951|13194139535706
1374389567952|2199023265009
1374389567953|3060
1374389567954|4398046518346
1374389567955|13194139534154
2199023288789|1269
2199023288790|7725
2199023288791|1269
2199023288792|21990232563218
824633754074|13194139534154
824633754075|7725
824633754076|13194139534154
824633754077|13194139537010
824633754078|13194139537010
824633754079|1269
824633754080|8796093030364
687194800610|3060
687194800611|7725
687194800612|7725
687194800613|7725
687194800614|7725
687194800615|2199023262209
687194800616|8796093024822
687194800617|10027
687194800618|8796093030364
687194800619|4398046519372
687194800620|8796093024822
687194800621|10995116285387
687194800622|2199023265009
687194800623|4398046518346
687194800624|4398046518346
274877940245|609
274877940246|2199023262209
274877940247|2199023262209
274877940248|2199023262209
274877940249|7725
274877940250|609
274877940251|10027
274877940252|609
274877940253|4398046519372
274877940254|609
274877940255|10027
274877940256|2199023264281
274877940257|609
274877940258|3060
824633754159|609
824633754160|8796093030364
824633754161|1269
824633754162|4398046518346
824633754163|2199023265009
824633754164|4398046519372
824633754165|4398046518346
2061584335415|30786325580446
2061584335416|10995116282278
2061584335417|6597069767377
1786706428475|21990232563218
1786706428476|2199023262209
1786706428477|2199023262209
1786706428478|13194139534154
1786706428479|19791209304023
1786706428480|19791209304467
1786706428481|21990232556605
1786706428482|6597069767377
824633754181|4398046518346
