Comment.id|Person.id
1374389572714|19791209305670
1374389572715|21990232557756
1374389572716|4398046520894
1374389572717|6597069777240
1374389572718|6597069773262
1374389572719|6597069773262
1374389572720|4398046520894
687194805362|6717
687194805363|6597069773262
687194805364|6597069777240
687194805365|2199023265052
687194805366|6717
687194805367|10995116287870
687194805368|6597069773262
687194805369|6597069777240
687194805370|6597069777240
687194805371|10995116287870
687194805372|6717
687194805374|2199023265052
687194805375|6717
687194805376|6717
687194805377|6597069773262
549755851907|4398046520894
549755851908|6597069777240
549755851909|6597069775816
549755852235|8137
549755852236|2199023257255
549755852237|8081
549755852238|8081
549755852239|6287
1649267480017|10995116285723
1649267480018|9850
274877945300|2199023255987
274877945301|3780
274877945302|9850
274877945303|8081
274877945304|2199023255987
274877945305|9401
274877945306|8137
274877945307|2199023257255
274877945308|3780
687194805726|2199023257255
687194805727|4398046517643
687194805728|6287
687194805729|9401
687194805730|2199023257255
687194805731|6287
687194805732|9401
687194805733|8137
687194805734|2199023256351
1649267480040|4398046517081
1649267480041|9401
1649267480042|2608
1649267480043|13194139534191
1649267480044|3780
1649267480045|4398046517081
1649267480046|10995116285723
1649267480047|6287
1649267480048|4398046517643
1649267480049|4398046517081
1649267480050|2199023255987
1649267480051|8081
1649267480052|10995116285723
1649267480053|10995116278570
1649267480054|2199023261462
1649267480055|8081
1649267480056|2199023256351
1649267480057|8796093029267
1649267480058|2199023257255
1236950619645|2199023261462
1236950619646|10995116278570
1236950619647|13194139534191
1236950619648|9401
1236950619649|4398046517643
1236950619650|10995116278570
1236950619651|8796093029267
1236950619652|8796093029267
1236950619653|4398046517081
1236950619654|9850
1924145387016|6287
1924145387017|26388279068324
1924145387018|26388279077042
2061584340492|30786325588227
2061584340493|2199023261462
2061584340494|32985348835374
2061584340495|32985348835374
2061584340496|30786325585162
2061584340497|10995116285723
2061584340498|30786325586758
2061584340499|2199023255987
2061584340500|9850
2061584340501|2199023256351
2061584340502|8796093029267
2061584340503|9850
2061584340504|2199023256351
2061584340506|8796093029267
2061584340507|10995116285723
2061584340508|9401
2061584340509|2199023255987
2061584340510|9401
2061584340511|9850
2061584340512|13194139534191
2061584340513|3780
2061584340514|6287
2061584340515|9850
2061584340516|10995116278570
2061584340517|2199023255987
1099511666215|2199023257255
1099511666216|2199023255987
1099511666217|2199023256351
1099511666218|6287
1099511666219|8081
1099511666220|2199023257255
1099511666221|2199023257255
1099511666222|8137
1099511666223|4398046517643
1099511666224|4398046517081
1099511666225|4398046517643
1099511666226|2608
1099511666227|2199023256351
1649267480117|2199023256351
1649267480118|10995116285723
1649267480119|4398046517643
1649267480120|2199023255987
1649267480121|9401
1649267480122|4398046517081
1649267480123|6287
1649267480124|2199023255987
1649267480125|2608
962072712767|9850
962072712768|8137
962072712769|9401
962072712770|8137
962072712771|2199023261462
962072712772|4398046517643
962072712773|9401
962072712774|9401
962072712775|3780
962072712776|6287
962072712777|4398046517081
962072712778|4398046517643
962072712779|4398046517081
962072712780|13194139534191
962072712781|4398046517081
962072712782|2199023255987
962072712783|8081
962072712784|8796093029267
962072712786|9850
962072712787|9850
962072712788|10995116278570
962072712789|2199023255987
962072712790|2199023256351
962072712791|3780
962072712792|8081
962072712793|8137
962072712795|2199023261462
962072712796|9401
962072712797|2199023256351
962072712798|6287
962072712799|2199023255987
962072712800|4398046517081
962072712801|2199023261462
962072712802|9401
962072712803|13194139534191
962072712804|8137
962072712805|2608
962072712806|10995116278570
962072712807|8796093029267
962072712808|8796093029267
962072712810|2199023256351
962072712811|8796093029267
962072712812|10995116285723
962072712813|2199023257255
962072712814|3780
962072712815|13194139534191
962072712816|8081
962072712817|2199023256351
962072712818|2199023256351
962072712819|8796093029267
962072712820|8796093029267
962072712821|2199023256351
962072712822|2199023256351
687194805881|10995116278570
687194805882|2199023255987
687194805883|4398046517081
687194805884|9850
687194805885|9401
687194805886|9401
687194805887|3780
687194805888|4398046517643
687194805889|8081
687194805890|2199023261462
962072712837|10995116285723
962072712838|2608
962072712839|2199023256351
962072712840|4398046517643
962072712841|13194139534191
962072712842|3780
962072712843|10995116285723
962072712844|4398046517081
962072712845|10995116285723
962072712846|2199023256351
962072712847|10995116278570
962072712848|8796093029267
962072712849|9850
962072712850|9850
962072712851|2199023255987
962072712853|2199023256351
962072712854|2199023257255
962072712855|10995116285723
962072712856|9850
962072712857|4398046517081
962072712858|8081
962072712859|13194139534191
962072712860|10995116285723
962072712861|10995116278570
962072712862|13194139534191
962072712863|2199023256351
962072712864|6287
549755852790|8796093027278
549755852791|2698
549755852792|2698
549755852793|2199023265324
549755852794|2698
549755852795|8796093027278
549755852796|2199023265324
687194806270|2698
687194806271|8796093027278
687194806272|2698
687194806273|6597069767242
687194806274|8796093022467
687194806275|6597069767242
687194806276|8796093027278
687194806277|6597069767242
687194806278|8796093022467
687194806279|8796093022467
1786706434057|19791209310429
1786706434058|13194139543218
1786706434059|15393162799734
1786706434060|24189255819178
1786706434061|21990232563274
1786706434062|24189255819178
824633759760|8796093022467
824633759761|8796093022467
824633759762|10995116288703
824633759763|2199023265324
824633759764|8796093027278
824633759765|2698
824633759767|10995116288703
824633759768|2698
824633759769|10995116288703
824633759770|2698
824633759771|2199023265324
824633759772|2199023265324
824633759773|10995116288703
824633759774|8796093022467
824633759775|10995116288703
824633759776|8796093027278
824633759777|6597069767242
824633759778|2698
824633759779|2199023265324
824633759780|8796093027278
824633759781|8796093027278
824633759782|2199023265324
824633759784|6597069767242
824633759785|8796093022467
824633759787|8796093022467
824633759788|2698
824633759789|8796093022467
1786706434095|21990232563274
1786706434098|24189255819178
1786706434099|24189255819086
1786706434100|13194139543218
1786706434101|10995116288703
1786706434102|2199023265324
1786706434103|21990232563274
1786706434104|19791209310429
1786706434105|26388279067479
1786706434106|26388279067479
1786706434107|19791209310429
1786706434108|2698
1786706434109|24189255819178
1786706434110|2698
1786706434111|13194139543218
1786706434112|21990232563274
1786706434113|19791209310429
1649267480643|24189255819086
824633759813|8796093022467
687194806343|7725
687194806344|7725
687194806345|7725
687194806346|7725
687194806347|7725
687194806348|7725
687194806349|7725
687194806350|7725
687194806351|7725
687194806352|7725
687194806353|7725
687194806354|7725
687194806355|7725
687194806356|7725
687194806358|7725
687194806359|7725
687194806360|7725
687194806361|7725
687194806362|7725
687194806363|7725
687194806364|7725
687194806365|7725
687194806366|7725
687194806367|7725
687194806368|7725
687194806369|7725
687194806370|7725
687194806371|7725
687194806372|7725
687194806373|7725
1786706434151|17592186054422
1786706434152|8796093023000
1786706434153|26388279073397
1924145387627|26388279068495
1924145387628|4398046511596
1924145387629|26388279071281
1924145387630|26388279071281
1924145387631|28587302332507
1924145387632|4398046511596
1924145387633|24189255820923
1924145387634|30786325581208
1924145387635|21990232558703
1924145387636|21990232561749
1924145387637|24189255811663
1924145387638|21990232561749
962072713336|2783
962072713337|13194139535025
962072713338|13194139535025
962072713339|2783
962072713340|10995116281153
962072713341|13194139535025
962072713342|13194139533439
962072713343|13194139533439
962072713344|1564
962072713345|10995116281153
549755852931|1355
549755852932|2199023263221
549755852933|2783
549755852934|6597069773537
549755852935|2199023260291
549755852936|1355
549755852937|6597069773537
549755852938|2199023260291
549755852939|6597069773537
549755852940|2199023263221
549755852941|1355
549755852942|1564
549755852943|1564
549755852944|2199023263221
1374389573778|13194139535025
1374389573779|19791209303201
1374389573780|13194139533439
1374389573781|10995116281153
1374389573782|1355
1374389573783|15393162792505
1374389573784|17592186048802
1374389573785|17592186048802
1374389573786|6597069773537
1374389573787|19791209305261
1374389573788|15393162792505
1374389573789|13194139535025
1374389573790|19791209303924
1374389573791|17592186048802
1374389573792|10995116281153
1374389573794|19791209303924
1374389573795|19791209305261
1374389573796|1355
1374389573797|19791209305261
1374389573798|2199023263221
1374389573799|2783
1374389573800|13194139541919
1374389573801|19791209303924
1374389573802|2199023263221
1924145387711|17592186048802
1786706434253|19791209303201
1786706434254|13194139533439
1786706434255|19791209305261
1786706434256|13194139533439
1786706434257|1355
1786706434258|6597069773537
1786706434259|19791209303924
1786706434260|2199023263221
1786706434261|10995116281153
1786706434262|19791209303201
1786706434263|13194139541919
1786706434264|13194139541919
1786706434265|2783
1786706434266|1355
1786706434267|24189255819114
1786706434268|13194139535025
1649267480798|2199023260291
412316899552|2783
412316899553|2783
412316899554|2199023263221
412316899555|2783
412316899556|2783
412316899558|2199023263221
412316899559|2783
412316899560|2783
412316899561|2783
412316899562|2783
412316899563|2783
412316899564|2199023263221
412316899565|2783
412316899566|2783
412316899567|2199023263221
412316899568|2199023263221
412316899569|2199023263221
412316899571|2199023263221
412316899572|2199023263221
412316899573|2199023263221
412316899574|2783
412316899575|2783
412316899576|2783
412316899578|2199023263221
412316899579|2199023263221
412316899580|2783
412316899581|2783
412316899583|2783
412316899584|2199023263221
412316899585|2783
412316899586|2783
412316899587|2783
412316899588|2783
412316899589|2783
412316899590|2199023263221
412316899591|2199023263221
412316899592|2199023263221
412316899593|2199023263221
412316899594|2199023263221
412316899595|2199023263221
412316899596|2199023263221
412316899598|2199023263221
412316899599|2783
412316899600|2199023263221
412316899601|2199023263221
412316899602|2199023263221
412316899603|2199023263221
412316899604|2783
412316899605|2199023263221
412316899606|2783
412316899607|2199023263221
412316899608|2783
412316899609|2783
412316899610|2783
412316899611|2199023263221
412316899612|2199023263221
412316899613|2199023263221
412316899614|2783
412316899615|2199023263221
412316899616|2783
412316899617|2199023263221
412316899619|2199023263221
412316899620|2199023263221
412316899621|2783
412316899622|2199023263221
412316899624|2199023263221
412316899625|2199023263221
412316899626|2199023263221
412316899627|2199023263221
412316899628|2199023263221
412316899629|2783
412316899630|2783
412316899631|2199023263221
412316899633|2783
412316899634|2199023263221
412316899635|2783
412316899636|2783
412316899637|2199023263221
412316899638|2199023263221
412316899639|2199023263221
1099511667012|4398046512267
1099511667013|2199023263556
1099511667014|8796093029267
1099511667015|8796093029267
1099511667016|13194139537478
1099511667017|6597069770640
1099511667018|7924
2061584341324|13194139537478
2061584341325|4398046512267
2061584341326|13194139537478
2061584341327|8796093025406
2061584341328|26388279068863
2061584341329|28587302323895
2061584341330|4398046512267
2061584341331|8796093025406
2061584341332|4398046512267
2061584341333|6597069770640
2061584341334|6597069770640
2061584341335|4398046512267
2061584341336|8796093025406
2061584341337|8796093025406
2061584341338|8796093025406
2061584341339|2199023263556
2061584341340|15393162788906
962072713566|6597069770640
962072713567|6597069777302
962072713568|8796093025406
962072713569|8796093025406
962072713570|8796093025406
962072713571|4398046512267
962072713572|2199023263556
962072713573|4398046512267
962072713574|6597069770640
962072713575|13194139537478
962072713576|6597069770640
962072713577|13194139537478
962072713578|6597069777302
962072713579|6597069777302
962072713580|8796093025406
962072713581|4398046512267
962072713582|6597069777302
962072713583|6597069770640
1511828527494|6597069770640
1511828527495|8796093025406
1511828527496|7924
1511828527497|8796093029267
1511828527498|15393162788906
1511828527499|15393162788906
1511828527500|15393162788906
824633760142|4398046512267
824633760143|7924
824633760144|8796093025406
824633760145|7924
549755853203|2199023263556
549755853204|4398046512267
549755853205|4398046512267
549755853206|4398046512267
1511828527533|6597069777302
1511828527534|2199023263556
1511828527535|2199023263556
1511828527536|4398046512267
1511828527537|2199023263556
1511828527538|13194139537478
1511828527539|7924
1511828527540|6597069777302
1511828527541|6597069777302
1511828527542|8796093025406
1511828527543|6597069777302
1511828527544|15393162788906
1511828527545|15393162788906
1511828527546|15393162788906
1511828527547|21990232557756
1099511667133|6597069770640
1099511667134|2199023263556
1099511667135|8796093025406
1099511667136|4398046512267
1099511667137|2199023263556
1099511667138|13194139537478
1099511667139|13194139537478
962072713675|4398046515753
962072713676|15393162794693
549755853262|2199023263799
549755853263|4398046515753
549755853264|4398046515753
549755853265|2199023263799
549755853266|4398046515753
549755853267|4398046515753
549755853268|2199023263799
549755853269|4398046515753
549755853270|4398046515753
549755853271|4398046515753
549755853272|4398046515753
549755853273|4398046515753
549755853274|2199023263799
549755853275|4398046515753
549755853276|4398046515753
549755853277|4398046515753
549755853278|4398046515753
549755853279|4398046515753
549755853280|2199023263799
549755853282|2199023263799
549755853283|2199023263799
549755853284|2199023263799
549755853285|2199023263799
549755853286|4398046515753
549755853287|2199023263799
549755853288|4398046515753
549755853289|2199023263799
549755853290|2199023263799
549755853291|4398046515753
549755853292|2199023263799
549755853293|2199023263799
549755853294|4398046515753
549755853295|2199023263799
549755853296|2199023263799
549755853298|4398046515753
549755853299|2199023263799
549755853300|2199023263799
549755853301|4398046515753
549755853302|4398046515753
549755853303|4398046515753
549755853304|4398046515753
549755853305|2199023263799
549755853306|4398046515753
549755853307|4398046515753
549755853308|2199023263799
549755853309|2199023263799
549755853310|2199023263799
549755853311|2199023263799
549755853312|4398046515753
549755853313|4398046515753
549755853314|4398046515753
549755853315|2199023263799
549755853316|2199023263799
549755853317|4398046515753
549755853321|2199023263799
549755853322|4398046515753
549755853323|2199023263799
549755853324|2199023263799
549755853325|2199023263799
549755853326|4398046515753
549755853327|4398046515753
549755853328|2199023263799
549755853329|4398046515753
1511828528004|15393162791313
1511828528005|6597069776731
1511828528006|4398046518895
1511828528007|8796093029500
1511828528008|13194139538435
1511828528009|17592186052344
1511828528010|10995116277788
1511828528011|6225
1511828528012|15393162795439
1511828528013|15393162795439
1511828528014|8796093030364
1511828528015|4398046512649
1511828528016|6225
1511828528017|6597069777240
1511828528018|4398046514225
1511828528019|10995116277788
1511828528020|24189255820795
1511828528021|10995116285723
1511828528022|2199023256456
1511828528023|2199023259002
962072714137|6597069772607
962072714138|4398046518895
962072714139|8796093029500
962072714140|8796093030364
962072714141|8796093025669
962072714142|13194139541175
962072714143|8796093031506
962072714144|4848
962072714145|2199023264838
962072714146|6597069775936
962072714147|13194139537478
962072714148|6597069776731
962072714149|6597069772607
962072714150|4398046514225
962072714151|8796093029500
962072714152|6597069770766
1374389574579|4398046518895
1374389574580|19791209300405
1374389574581|19791209303491
687194807223|8796093025406
687194807224|5950
687194807225|2199023256456
687194807226|6597069772607
687194807227|6597069777240
687194807228|4398046515082
687194807229|6597069772607
687194807230|6597069773744
1786706435008|4398046521391
1786706435009|6597069770766
1786706435010|10995116277788
1786706435011|10028
1786706435012|19791209304154
1786706435013|10995116284808
1786706435014|6597069773744
1786706435015|6597069772942
1786706435016|6597069766998
1786706435017|24189255821737
1786706435018|8796093030860
1786706435019|4139
824633760717|8796093030398
824633760718|6597069766998
824633760719|6597069772607
824633760720|6597069773779
824633760721|8796093027278
824633760722|4398046515082
824633760723|8796093030860
824633760724|4398046514225
824633760725|8796093025669
824633760726|6597069776731
824633760727|10995116284808
824633760728|2199023256456
824633760729|6597069770766
824633760730|2199023257063
824633760731|6597069772607
824633760732|4848
824633760733|4398046515082
824633760734|6597069773744
824633760735|2199023265729
1236950621153|15393162793919
1236950621154|8796093025406
1236950621155|8796093027278
1236950621156|15393162793919
1236950621157|8796093031506
1236950621158|6597069766998
1236950621159|10995116285723
1236950621160|2472
1236950621161|10995116285723
412316900331|4398046513254
412316900332|2199023265729
412316900333|6597069770766
412316900334|974
412316900335|4398046518895
412316900336|4398046515082
412316900337|2199023265729
412316900338|2199023256456
412316900339|4398046514664
412316900340|4398046515082
412316900341|6597069776731
412316900342|4398046515082
412316900343|4398046514225
412316900344|974
687194807290|6597069772942
687194807291|4398046518895
687194807292|8796093025669
687194807293|6597069773779
1924145388543|21990232563408
1924145388544|21990232564009
1924145388545|15393162792630
1924145388546|17592186052344
1924145388547|2199023256456
1924145388548|26388279072276
1924145388549|6597069772607
1924145388550|8796093027278
1924145388551|19791209300405
1924145388552|8796093025669
1924145388553|19791209299984
1924145388554|17592186051171
1924145388555|24189255816377
1924145388556|15393162792630
1924145388557|4398046514664
1924145388558|15393162788906
1924145388559|24189255820971
1924145388560|10995116284808
1924145388561|8796093030860
1374389574675|15393162793919
1374389574676|6225
1374389574677|15393162795758
1374389574678|4398046512440
1374389574679|2199023255887
1374389574680|15393162795843
1374389574681|6597069776731
1374389574682|4398046513254
1374389574683|7924
1374389574684|7924
1374389574685|15393162795843
1374389574686|19791209303491
1374389574687|4398046513254
1374389574688|10028
1374389574689|4398046518895
1374389574690|8796093026744
1374389574691|19791209299984
962072714277|10995116285723
962072714278|2199023260091
1236950621224|6597069776731
1236950621225|10995116277788
1236950621226|8796093030860
1236950621227|8796093025669
1236950621228|15393162795439
1236950621229|2199023260091
1236950621230|2199023256456
1236950621231|10995116277788
1236950621232|13194139541175
1236950621233|2199023259002
1236950621234|4398046512649
1236950621235|6597069770766
1236950621236|4139
1236950621237|19791209301791
1236950621238|10028
1236950621239|6597069773779
1236950621240|6597069775936
1236950621241|6597069770766
1236950621242|6597069772607
1236950621243|17592186049389
2061584342077|24189255816377
2061584342078|21990232562063
2061584342079|13194139538435
2061584342080|13194139541175
2061584342081|24189255811726
2061584342082|26388279072276
2061584342083|4398046514664
2061584342084|6597069766998
2061584342085|10995116284808
2061584342086|8796093030364
2061584342087|21990232561230
2061584342088|6597069772607
2061584342089|13194139538435
2061584342090|28587302332830
2061584342091|8796093030364
2061584342092|24189255815856
2061584342093|32985348840748
2061584342094|15393162788865
2061584342095|21990232564009
2061584342096|24189255813453
549755853906|2199023265729
549755853907|4398046515082
549755853908|4398046520894
549755853909|4398046512649
549755853910|2199023256456
549755853911|6597069776731
549755853912|2472
549755853913|7924
549755853914|8796093029500
549755853915|2199023259002
549755853916|4398046514225
549755853917|4398046514225
549755853918|4398046515082
549755853919|6597069773744
1649267481697|15393162796696
1649267481698|26388279076608
1649267481699|8796093026744
962072714341|8796093027278
962072714342|13194139537478
962072714343|2199023256456
962072714344|2199023260091
962072714345|4398046512440
962072714346|4398046513254
962072714347|4398046512440
962072714348|4398046520894
962072714349|6597069776731
962072714350|8796093030398
962072714351|15393162795843
1511828528241|8796093027278
1511828528242|10995116277788
1511828528243|21990232562305
1511828528244|4398046514225
1511828528245|8796093030398
1511828528246|21990232561230
1511828528247|8796093030860
1786706435193|10995116284808
1786706435194|6597069772607
1786706435195|4139
1786706435196|6597069772607
1786706435197|8796093025669
1786706435198|17592186049389
1786706435199|2472
1786706435200|2199023265729
1786706435201|19791209301791
1786706435202|2199023265729
1786706435203|13194139538435
1786706435204|8796093027278
549755853958|974
824633760904|6597069772607
824633760905|6597069772942
824633760906|2199023255887
824633760907|2199023259002
824633760908|10028
824633760909|6597069772942
824633760910|8796093030860
824633760911|974
824633760912|8796093025669
824633760913|5950
1236950621331|4398046512649
1236950621332|15393162792630
1236950621333|8796093027278
1236950621334|5950
1236950621335|2199023264838
1236950621336|6597069770766
1236950621337|15393162796696
1236950621338|17592186049389
1236950621339|4398046514664
1236950621340|4398046520894
1236950621341|974
1236950621342|8796093031506
1236950621343|2199023257063
1236950621344|15393162795012
1236950621345|2199023264838
1236950621346|2472
1236950621347|10995116284808
1236950621348|6597069770766
1236950621349|6597069772009
1236950621350|17592186048310
1374389574824|10995116284808
1374389574825|10028
1374389574826|6597069776731
1374389574827|2199023259002
1374389574828|6597069766998
1374389574829|15393162793919
1374389574830|2199023255887
1374389574831|4398046515082
1374389574832|4398046514225
1374389574833|19791209300405
1374389574834|15393162795439
1374389574835|21990232564009
1374389574836|8796093025406
1374389574837|2199023260091
1374389574838|8796093029500
1374389574839|19791209310216
1374389574840|6597069772009
824633760954|6597069770766
824633760955|4398046512649
824633760956|8796093027278
824633760957|10995116285723
824633760958|6597069770766
824633760959|6597069772607
824633760960|4398046513254
824633760961|6597069772942
824633760962|8796093030860
824633760963|6597069766998
824633760964|10995116277788
824633760965|2472
824633760966|4398046512649
824633760967|4398046514664
824633760968|8796093030364
824633760969|4398046514664
824633760970|6597069766998
824633760971|4398046514225
824633760972|4398046512440
1099511667918|6597069776731
1099511667919|10995116277788
1099511667920|15393162796696
1099511667921|8796093030398
1099511667922|4398046521391
1099511667923|10995116285723
1099511667924|6597069770766
1099511667925|15393162791313
1099511667926|4398046521391
1099511667927|2199023255887
1099511667928|15393162795439
1099511667929|2472
1099511667930|2199023256456
1099511667931|4398046514225
1099511667932|13194139537478
1099511667933|13194139537478
1099511667934|10028
1099511667935|2199023256456
687194807521|6597069770766
687194807522|6597069773779
687194807523|4398046521391
687194807524|2199023264838
687194807525|4398046520894
687194807526|4398046512440
549755854056|4398046521391
549755854057|8796093027278
549755854058|2199023259002
549755854059|6597069773744
549755854060|4398046512440
549755854061|974
549755854062|4398046520894
549755854063|2199023259002
549755854064|7924
1649267481842|8796093025669
1649267481843|2199023257063
962072714485|6597069772607
962072714486|6597069773779
962072714487|6597069773744
962072714488|4398046518895
962072714489|7924
962072714490|4398046514225
1924145388796|21990232562063
1924145388797|6597069772009
1924145388798|7924
1924145388799|4139
1924145388800|19791209299984
1924145388801|6597069772009
1924145388802|8796093025669
2061584342276|8796093031506
2061584342277|15393162791313
1099511667975|13194139538435
1099511667976|8796093025406
1099511667977|6597069772009
1099511667978|8796093030860
1099511667979|15393162793919
1099511667980|10995116284808
1099511667981|2199023265729
1099511667982|4398046521391
1099511667983|8796093031506
1099511667984|2199023256456
1924145388818|6597069773779
1924145388819|8796093029500
1924145388820|4398046514664
1924145388821|24189255813453
1924145388822|6597069775936
1924145388823|28587302326294
1924145388824|28587302326757
1924145388825|4398046521391
1924145388826|19791209299984
1924145388827|6597069766998
1924145388828|19791209310216
1924145388829|4398046514225
1924145388830|10995116284808
1924145388831|24189255815856
687194807585|8796093026744
687194807586|6597069772607
687194807587|4398046518895
687194807589|6225
687194807590|6597069766998
687194807591|6597069772009
687194807592|6597069770766
687194807593|4398046515082
687194807594|4398046512649
687194807595|8796093030398
687194807596|2472
687194807597|6597069770766
687194807598|8796093030398
687194807599|4398046518895
687194807600|4398046513254
687194807601|7924
687194807602|6597069770766
687194807603|4398046512440
687194807604|8796093031506
412316900662|2199023257063
412316900663|10028
412316900664|4398046512649
412316900665|4398046512649
687194807611|4398046513254
687194807612|4398046513254
687194807613|6597069772942
687194807614|8796093030364
687194807615|4398046513254
687194807616|6597069775936
1511828528450|17592186049389
1511828528451|4398046515082
1511828528452|8796093031506
1786706435411|24189255811726
962072714581|10995116285723
962072714582|15393162795012
962072714583|8796093029500
962072714584|10995116277788
962072714585|2199023256456
962072714586|15393162788906
962072714587|6597069772942
962072714588|5950
962072714589|4398046514225
962072714590|4139
962072714591|6597069773779
962072714592|5950
962072714593|2199023260091
962072714594|6597069770766
962072714595|8796093030364
962072714596|4848
962072714597|10995116284808
962072714598|8796093030398
962072714599|6597069772607
962072714600|2199023259002
1099511668074|8796093027278
1099511668075|4398046521391
1099511668076|7924
1099511668077|6597069772607
1099511668078|6597069772942
1099511668079|4398046515082
1099511668080|8796093029500
1099511668081|6225
1099511668082|10995116284808
1099511668083|10028
1099511668084|8796093025669
1099511668085|8796093029500
1099511668086|8796093029500
1099511668087|15393162788865
962072714638|4398046518895
962072714639|8796093031506
962072714640|6597069777240
962072714641|10995116285723
962072714642|13194139541175
962072714643|2199023256456
962072714644|8796093027278
962072714645|6597069776731
1511828528535|15393162795843
2061584342436|24189255819504
2061584342437|2199023257063
2061584342438|24189255815856
2061584342439|2199023265729
2061584342440|19791209304154
2061584342441|6597069770766
2061584342442|4398046515082
2061584342443|30786325580979
2061584342444|6597069770766
2061584342445|4398046512649
2061584342446|28587302332830
2061584342447|15393162793919
2061584342448|4398046514225
2061584342449|15393162788865
1924145388982|4398046520894
549755854264|4398046515082
549755854265|6597069773744
549755854266|7924
549755854267|974
549755854268|8796093029500
549755854269|2199023257063
549755854270|2199023265729
549755854271|2199023265729
549755854272|2199023264838
549755854273|4398046513254
549755854274|4398046520894
549755854275|4398046514664
549755854276|4398046514225
549755854277|2199023259002
549755854278|8796093026744
549755854279|6225
549755854280|2199023259002
1099511668170|2199023260091
1099511668171|15393162788906
1099511668172|15393162788865
1099511668173|13194139538435
1099511668174|8796093029500
1099511668175|15393162795843
1099511668176|4398046513254
1099511668177|6597069773779
1099511668178|8796093030364
1099511668179|6597069775936
1099511668180|4398046514664
1099511668181|6597069773779
1099511668182|8796093030398
412316900824|4398046512440
412316900825|4398046513367
412316900826|4398046518895
412316900827|7924
412316900828|4398046513254
412316900829|4398046513254
2061584342495|4398046515082
2061584342496|6597069772009
2061584342497|24189255813453
2061584342498|4398046512440
2061584342499|15393162795758
2061584342500|2199023256456
2061584342501|13194139541175
2061584342502|28587302330793
2061584342503|6597069777240
2061584342504|15393162795439
2061584342505|2199023260091
2061584342506|4139
2061584342507|13194139538435
2061584342508|26388279072276
1924145389038|2199023259002
1924145389039|15393162795012
1924145389040|4139
1924145389041|19791209301791
1924145389043|24189255816377
1924145389044|21990232561230
1924145389045|4398046514664
1924145389046|4398046513254
1924145389047|24189255819504
1924145389048|24189255820971
1924145389049|24189255813453
1924145389050|15393162795758
1924145389051|2199023256456
1924145389052|6597069772607
1924145389053|8796093030398
1924145389054|28587302330793
1924145389055|2199023265729
1924145389056|28587302326757
1924145389057|21990232564009
1924145389058|8796093030398
1374389575172|4398046512649
1374389575173|19791209301592
1374389575174|15393162795439
1374389575175|4398046513254
1374389575176|2199023255887
1374389575177|2199023259002
1374389575178|6597069772942
1374389575179|8796093026744
1374389575180|4398046512440
1374389575181|974
1374389575182|4398046514664
1374389575183|8796093029500
1374389575184|4398046513254
1374389575185|8796093025669
1374389575186|17592186052344
1374389575187|8796093027278
1374389575188|21990232562063
1374389575189|17592186051171
1924145389079|7924
1924145389080|10995116285723
1511828528666|21990232564009
1511828528667|6597069770766
1511828528668|10995116285723
1511828528669|13194139541175
1511828528670|6597069776731
1511828528671|2199023265729
1511828528672|19791209300405
1924145389090|19791209299984
1924145389091|30786325579755
1924145389092|6597069772009
1924145389093|10995116277788
1924145389094|5950
1924145389095|21990232560559
1924145389096|19791209303491
1924145389097|24189255813453
1924145389098|24189255813453
1924145389099|19791209303491
1924145389100|4398046520894
1924145389101|2472
1924145389102|17592186048310
1924145389103|6597069772009
1924145389104|6597069772942
1374389575219|19791209301791
1374389575220|6597069772009
1924145389110|974
1924145389112|8796093030398
1924145389113|28587302326294
1924145389114|21990232561230
1924145389115|15393162792630
1924145389116|8796093025669
1924145389117|6597069777240
1924145389118|26388279072276
1924145389119|4398046520894
1924145389120|21990232563408
1924145389121|2472
1924145389122|2199023264838
1924145389123|19791209304154
1924145389124|19791209300405
1924145389125|6225
1924145389126|28587302330793
1924145389127|8796093029500
1924145389129|4398046512440
1924145389130|28587302332830
1924145389131|15393162795843
1924145389132|10995116284808
1924145389133|26388279076608
1924145389135|19791209299984
1924145389136|7924
1924145389137|28587302330270
1924145389138|2199023257063
1924145389139|19791209299984
1924145389140|15393162795758
1924145389141|4398046513367
1924145389142|15393162795012
1924145389143|19791209304154
1924145389144|4398046521391
1924145389145|19791209301592
1924145389146|8796093030364
1924145389147|2199023257063
1511828528733|8796093025669
1511828528734|13194139538435
1511828528735|19791209303491
1511828528736|21990232562063
1511828528737|4398046515082
1511828528738|19791209304154
1511828528739|19791209299984
1511828528740|4398046514225
1511828528741|17592186051171
1511828528742|19791209299984
1511828528743|21990232562305
1511828528744|15393162791313
1511828528745|6597069772607
1511828528746|6597069773744
1511828528747|8796093025406
1511828528748|19791209301791
1511828528749|6597069773744
1374389575279|8796093029500
1374389575280|13194139541175
1374389575281|6597069772009
1374389575282|2199023259002
1374389575283|8796093030398
1374389575284|8796093026744
1374389575285|6225
1374389575286|15393162795843
1374389575287|6597069770766
1374389575288|19791209303491
1374389575289|19791209303491
1374389575290|6597069772942
1374389575291|2199023256456
1374389575292|4398046513254
1374389575293|17592186051171
1374389575294|15393162795012
1924145389184|28587302330270
1511828528770|5950
1511828528771|7924
1511828528772|6597069772009
1511828528773|2199023257063
1511828528774|4398046518895
1511828528775|15393162795012
1511828528776|21990232564009
1511828528777|17592186052344
1511828528778|15393162792630
1511828528779|19791209301592
