Person.id|Person.id|creationDate
9675|32985348842375|2012-08-08T06:32:58.047+0000
9888|6597069775113|2010-09-06T10:39:02.800+0000
9888|17592186053137|2011-07-01T13:17:12.980+0000
9888|21990232560132|2011-10-18T04:03:18.570+0000
2199023257371|6597069774643|2010-09-05T19:37:53.910+0000
2199023257371|13194139535025|2011-02-12T21:43:40.163+0000
2199023257371|17592186054140|2011-06-19T02:35:31.521+0000
2199023257371|19791209301132|2011-08-27T14:57:56.584+0000
2199023257371|21990232557756|2011-10-08T03:29:44.592+0000
2199023257371|21990232557814|2011-11-20T15:28:14.062+0000
2199023257371|21990232561572|2011-11-03T01:18:16.849+0000
2199023257371|21990232563466|2011-09-22T16:40:59.494+0000
2199023257371|24189255813332|2012-01-15T11:45:57.546+0000
2199023257371|24189255819114|2012-01-06T06:29:25.324+0000
2199023257371|24189255821300|2011-12-01T03:25:49.076+0000
2199023257371|26388279070362|2012-02-26T13:15:17.081+0000
2199023257371|32985348842021|2012-08-18T23:13:15.997+0000
2199023262956|2199023263311|2010-04-15T18:53:50.835+0000
2199023262956|4398046515585|2010-08-02T01:09:01.207+0000
2199023262956|6597069774734|2010-08-28T14:32:30.076+0000
2199023262956|6597069777216|2010-07-17T16:02:37.600+0000
2199023262956|10995116280436|2010-11-09T06:48:32.761+0000
2199023262956|10995116282278|2011-01-29T03:12:01.518+0000
2199023262956|10995116285331|2011-01-05T06:12:01.825+0000
2199023262956|15393162799262|2011-03-17T12:22:55.884+0000
2199023262956|24189255811940|2012-01-27T20:12:36.338+0000
2199023262956|24189255813941|2011-11-09T17:38:06.742+0000
2199023262956|24189255814889|2011-12-13T17:25:57.939+0000
2199023262956|24189255819338|2011-12-06T13:25:37.688+0000
2199023262956|26388279075417|2012-02-15T02:10:50.789+0000
2199023262956|30786325587446|2012-07-09T23:04:28.477+0000
2199023265546|8796093023017|2010-10-23T21:12:16.434+0000
2199023265546|8796093030092|2010-09-11T05:11:21.161+0000
2199023265546|10995116279934|2010-12-25T01:12:08.089+0000
2199023265546|10995116286439|2010-12-04T05:37:31.779+0000
2199023265546|17592186051171|2011-06-03T13:58:10.460+0000
2199023265546|21990232557330|2011-09-29T06:29:58.837+0000
2199023265546|26388279072284|2012-01-30T09:20:29.813+0000
2199023265546|26388279077262|2012-02-28T02:21:32.028+0000
2199023265546|28587302322548|2012-05-27T11:44:29.755+0000
2199023265546|32985348838794|2012-08-21T15:44:32.655+0000
4398046511463|4398046511734|2010-05-30T18:46:30.426+0000
4398046511463|4398046512376|2010-05-28T10:09:02.570+0000
4398046511463|6597069768005|2010-08-11T06:24:06.840+0000
4398046511463|6597069771588|2010-07-28T17:50:07.150+0000
4398046511463|8796093025512|2010-11-07T20:58:39.484+0000
4398046511463|8796093025992|2010-11-16T23:48:44.115+0000
4398046511463|8796093029320|2010-10-04T16:54:31.884+0000
4398046511463|13194139538390|2011-02-12T11:17:17.298+0000
4398046511463|13194139540684|2011-03-12T02:38:51.192+0000
4398046511463|13194139540791|2011-02-07T20:32:55.317+0000
4398046511463|13194139543838|2011-03-17T04:15:39.815+0000
4398046511463|15393162789274|2011-03-28T10:49:36.629+0000
4398046511463|15393162790275|2011-04-30T12:35:03.681+0000
4398046511463|15393162790400|2011-04-04T22:48:50.090+0000
4398046511463|15393162796230|2011-05-10T03:05:25.220+0000
4398046511463|15393162798801|2011-04-30T11:02:52.423+0000
4398046511463|17592186047327|2011-06-18T11:22:32.335+0000
4398046511463|17592186051422|2011-05-10T16:07:42.797+0000
4398046511463|17592186052116|2011-05-17T12:04:16.450+0000
4398046511463|17592186053279|2011-06-25T18:49:31.663+0000
4398046511463|19791209303024|2011-09-05T13:30:24.482+0000
4398046511463|21990232558713|2011-11-04T20:48:03.417+0000
4398046511463|21990232562247|2011-09-16T16:31:15.807+0000
4398046511463|24189255817517|2011-12-19T19:00:34.801+0000
4398046511463|26388279066664|2012-02-05T16:57:47.619+0000
4398046511463|26388279067534|2012-01-11T21:46:03.723+0000
4398046511463|26388279069992|2012-03-06T02:10:50.973+0000
4398046511463|26388279074590|2012-03-04T11:14:00.844+0000
4398046511463|26388279075417|2012-03-05T19:10:03.556+0000
4398046511463|26388279075552|2012-02-22T21:13:20.518+0000
4398046511463|28587302322530|2012-03-29T21:35:55.249+0000
4398046511463|28587302332758|2012-05-14T07:57:32.523+0000
4398046511463|30786325578056|2012-06-26T01:46:28.949+0000
4398046512636|6597069773262|2010-08-23T01:20:21.869+0000
4398046512636|6597069777107|2010-09-02T06:16:36.085+0000
4398046512636|15393162796602|2011-04-23T20:24:25.630+0000
4398046512636|15393162796861|2011-04-26T01:42:15.386+0000
4398046512636|19791209306236|2011-09-09T01:42:04.992+0000
4398046512636|24189255817201|2011-12-06T13:52:55.444+0000
4398046512636|26388279070362|2012-02-10T07:37:05.158+0000
4398046512636|28587302329877|2012-05-20T02:42:02.119+0000
4398046512636|30786325578585|2012-06-29T20:16:16.165+0000
4398046513254|4398046516196|2010-07-13T22:53:47.037+0000
4398046513254|6597069774399|2010-07-26T13:36:10.050+0000
4398046513254|6597069775816|2010-08-11T14:18:37.969+0000
4398046513254|8796093026755|2010-10-12T17:57:58.975+0000
4398046513254|10995116283243|2010-12-30T18:47:53.196+0000
4398046513254|10995116284808|2011-01-13T06:32:58.119+0000
4398046513254|10995116285817|2011-01-23T18:45:05.140+0000
4398046513254|10995116287870|2010-12-06T01:05:45.222+0000
4398046513254|13194139540684|2011-03-17T10:47:38.322+0000
4398046513254|15393162793485|2011-04-30T03:13:54.544+0000
4398046513254|17592186051171|2011-06-09T14:28:15.452+0000
4398046513254|17592186055110|2011-06-22T20:35:42.502+0000
4398046513254|19791209303491|2011-08-15T17:34:26.426+0000
4398046513254|19791209304051|2011-09-06T06:24:10.629+0000
4398046513254|19791209309062|2011-09-08T12:49:43.915+0000
4398046513254|21990232563274|2011-11-10T12:09:43.632+0000
4398046513254|24189255813453|2011-12-31T23:39:51.140+0000
4398046513254|24189255821674|2011-11-28T22:36:33.638+0000
4398046513254|26388279074416|2012-02-10T18:02:39.429+0000
4398046513254|28587302327496|2012-04-15T04:40:35.343+0000
4398046513254|30786325583869|2012-05-25T09:59:57.772+0000
4398046513254|32985348834375|2012-08-08T01:56:56.598+0000
4398046513254|32985348840352|2012-08-16T12:22:39.249+0000
4398046518837|4398046518993|2010-06-19T18:55:20.717+0000
4398046518837|6597069771698|2010-07-11T16:45:36.088+0000
4398046518837|6597069772141|2010-09-11T04:32:23.603+0000
4398046518837|6597069776247|2010-07-25T04:14:05.160+0000
4398046518837|6597069777240|2010-09-16T12:10:35.113+0000
4398046518837|6597069777509|2010-09-02T06:18:27.150+0000
4398046518837|8796093026755|2010-10-06T19:02:12.067+0000
4398046518837|8796093031619|2010-10-12T20:25:42.865+0000
4398046518837|10995116278925|2010-12-13T16:36:55.522+0000
4398046518837|10995116281275|2010-12-28T19:28:07.461+0000
4398046518837|10995116281591|2010-11-21T20:52:52.544+0000
4398046518837|10995116286179|2011-01-04T23:25:58.445+0000
4398046518837|10995116286944|2011-01-06T20:44:53.549+0000
4398046518837|13194139535371|2011-02-11T13:41:48.813+0000
4398046518837|13194139535632|2011-02-06T16:37:31.111+0000
4398046518837|13194139535717|2011-01-20T11:07:10.840+0000
4398046518837|13194139541653|2011-02-08T08:11:57.773+0000
4398046518837|13194139543907|2011-02-16T08:22:03.711+0000
4398046518837|15393162791621|2011-05-07T02:06:10.899+0000
4398046518837|15393162793286|2011-04-26T07:45:55.649+0000
4398046518837|15393162795179|2011-05-03T09:57:16.549+0000
4398046518837|17592186044994|2011-06-04T03:56:20.095+0000
4398046518837|17592186045528|2011-07-01T16:20:14.609+0000
4398046518837|17592186046293|2011-06-30T10:39:58.818+0000
4398046518837|17592186046849|2011-06-29T17:06:56.297+0000
4398046518837|17592186048802|2011-06-20T23:15:53.242+0000
4398046518837|17592186049553|2011-07-03T23:21:52.856+0000
4398046518837|17592186053137|2011-06-24T15:09:01.764+0000
4398046518837|19791209300608|2011-08-16T04:57:27.237+0000
4398046518837|19791209302403|2011-08-11T20:20:55.227+0000
4398046518837|19791209303924|2011-08-08T12:35:39.613+0000
4398046518837|19791209305293|2011-07-09T09:59:22.320+0000
4398046518837|19791209310155|2011-08-14T05:37:42.451+0000
4398046518837|19791209310420|2011-09-05T18:47:16.743+0000
4398046518837|21990232558871|2011-10-04T03:58:52.331+0000
4398046518837|21990232564276|2011-11-09T22:58:16.749+0000
4398046518837|24189255821519|2011-12-11T12:32:11.080+0000
4398046518837|28587302326364|2012-05-14T14:51:37.233+0000
4398046518837|28587302326777|2012-04-02T02:44:43.494+0000
4398046518837|28587302326962|2012-04-27T06:39:03.945+0000
4398046518837|30786325587523|2012-05-28T17:48:11.892+0000
4398046518837|32985348833702|2012-07-19T10:04:10.706+0000
4398046518837|32985348836884|2012-08-07T18:41:04.617+0000
4398046519955|15393162794148|2011-03-08T06:44:24.512+0000
4398046519955|21990232561048|2011-10-04T17:23:46.428+0000
6597069767625|8796093029267|2010-10-02T21:58:49.084+0000
6597069767625|8796093029876|2010-11-25T14:12:36.591+0000
6597069767625|10995116287870|2010-12-04T08:41:51.155+0000
6597069767625|19791209305943|2011-08-07T15:00:48.177+0000
6597069767625|24189255818723|2011-11-14T23:16:47.926+0000
6597069767625|24189255819964|2012-01-01T17:02:38.053+0000
6597069767625|26388279068863|2012-04-01T19:12:49.687+0000
6597069767625|32985348835269|2012-09-04T03:40:53.215+0000
6597069767625|32985348841922|2012-08-18T02:04:17.038+0000
6597069769535|10995116284099|2010-11-18T05:48:13.039+0000
6597069769535|13194139538575|2011-03-31T00:47:23.537+0000
6597069769535|13194139543218|2011-02-27T13:13:41.213+0000
6597069769535|19791209304023|2011-09-10T20:11:38.636+0000
6597069769535|24189255811254|2011-12-28T08:33:03.026+0000
6597069769535|24189255814889|2011-11-27T01:50:17.806+0000
6597069769535|24189255817517|2011-12-20T10:51:09.320+0000
6597069769535|30786325581698|2012-06-27T07:21:41.731+0000
6597069772140|6597069772739|2010-07-28T17:11:56.502+0000
6597069772140|6597069776511|2010-08-10T14:58:19.418+0000
6597069772140|8796093023907|2010-09-30T03:52:28.212+0000
6597069772140|8796093027086|2010-11-08T13:40:34.889+0000
6597069772140|8796093030025|2010-09-25T02:10:01.249+0000
6597069772140|10995116277820|2010-12-15T22:28:51.805+0000
6597069772140|10995116279846|2010-12-29T03:03:05.988+0000
6597069772140|10995116281504|2010-12-23T20:30:03.882+0000
6597069772140|10995116286129|2011-01-14T00:01:36.425+0000
6597069772140|10995116287203|2010-12-02T06:24:10.636+0000
6597069772140|13194139533912|2011-02-23T08:29:20.532+0000
6597069772140|13194139535025|2011-03-05T09:08:37.008+0000
6597069772140|13194139537106|2011-02-26T13:56:25.723+0000
6597069772140|13194139538585|2011-03-01T15:35:22.980+0000
6597069772140|13194139539603|2011-03-18T17:30:15.858+0000
6597069772140|13194139542816|2011-03-09T00:57:04.616+0000
6597069772140|13194139544019|2011-02-15T02:09:37.692+0000
6597069772140|15393162789907|2011-04-29T09:04:09.066+0000
6597069772140|15393162792459|2011-04-15T14:04:01.459+0000
6597069772140|15393162795836|2011-05-05T14:01:48.214+0000
6597069772140|15393162797150|2011-04-25T10:52:08.820+0000
6597069772140|15393162798181|2011-05-11T09:37:05.475+0000
6597069772140|17592186047137|2011-06-24T05:13:04.718+0000
6597069772140|17592186049203|2011-07-23T19:45:22.715+0000
6597069772140|19791209303342|2011-07-18T12:49:09.255+0000
6597069772140|19791209303491|2011-08-09T21:09:51.871+0000
6597069772140|19791209303735|2011-08-07T10:38:15.147+0000
6597069772140|19791209304803|2011-07-28T13:17:29.578+0000
6597069772140|19791209305816|2011-08-21T15:38:30.067+0000
6597069772140|19791209306204|2011-09-27T23:34:09.272+0000
6597069772140|19791209306874|2011-08-02T00:44:02.361+0000
6597069772140|21990232556463|2011-09-13T04:32:11.955+0000
6597069772140|21990232557330|2011-09-29T00:08:45.169+0000
6597069772140|21990232560137|2011-10-04T05:36:54.679+0000
6597069772140|21990232561154|2011-10-01T20:29:57.806+0000
6597069772140|21990232564009|2011-09-11T04:54:38.786+0000
6597069772140|21990232565648|2011-10-22T10:44:08.636+0000
6597069772140|24189255811778|2011-12-06T19:16:28.732+0000
6597069772140|24189255814068|2011-11-08T10:51:37.973+0000
6597069772140|24189255814175|2012-01-16T04:25:19.037+0000
6597069772140|24189255815935|2012-01-11T06:55:37.522+0000
6597069772140|24189255817031|2011-12-18T20:32:25.621+0000
6597069772140|24189255817517|2012-01-08T17:40:52.989+0000
6597069772140|24189255818601|2011-12-31T21:57:32.792+0000
6597069772140|24189255818912|2012-01-24T11:41:54.826+0000
6597069772140|26388279067472|2012-03-16T20:57:42.085+0000
6597069772140|26388279069784|2012-02-10T13:17:34.507+0000
6597069772140|26388279071670|2012-03-23T01:45:02.326+0000
6597069772140|26388279073247|2012-02-28T13:51:13.163+0000
6597069772140|26388279074880|2012-02-06T17:40:12.277+0000
6597069772140|28587302325954|2012-04-14T19:46:04.786+0000
6597069772140|28587302326751|2012-04-04T23:49:31.900+0000
6597069772140|28587302332029|2012-04-04T14:50:09.294+0000
6597069772140|28587302332407|2012-04-25T21:35:33.453+0000
6597069772140|30786325581128|2012-05-28T05:47:07.165+0000
6597069772140|30786325581544|2012-06-25T23:35:52.582+0000
6597069772140|30786325585795|2012-06-24T22:59:11.151+0000
6597069772140|30786325587503|2012-06-06T20:47:50.709+0000
6597069772140|30786325587907|2012-07-09T12:08:01.631+0000
6597069772140|30786325588221|2012-07-10T19:43:01.342+0000
6597069772140|32985348839704|2012-09-11T23:35:36.530+0000
6597069772140|32985348840748|2012-08-06T16:31:46.933+0000
6597069772140|32985348841922|2012-07-27T00:36:54.465+0000
6597069772140|32985348842280|2012-07-14T00:10:17.339+0000
6597069772231|8796093029267|2010-09-18T07:14:16.005+0000
6597069772231|24189255815044|2011-12-30T10:32:22.133+0000
6597069772231|30786325586101|2012-07-22T13:34:50.483+0000
6597069776788|8796093023991|2010-09-16T13:01:55.691+0000
6597069776788|8796093024242|2010-10-14T02:45:11.942+0000
6597069776788|8796093025123|2010-10-29T22:29:24.242+0000
6597069776788|8796093026236|2010-10-28T21:42:02.109+0000
6597069776788|8796093030370|2010-10-10T12:59:46.999+0000
6597069776788|8796093031466|2010-11-08T14:47:00.146+0000
6597069776788|13194139537058|2011-02-24T07:19:27.748+0000
6597069776788|13194139537478|2011-01-29T11:44:35.578+0000
6597069776788|13194139539603|2011-03-15T17:12:33.800+0000
6597069776788|13194139540684|2011-03-13T17:59:39.989+0000
6597069776788|15393162792459|2011-04-02T20:02:49.831+0000
6597069776788|15393162796172|2011-03-26T19:28:09.503+0000
6597069776788|15393162796297|2011-04-06T16:42:32.453+0000
6597069776788|15393162796675|2011-04-25T21:41:05.189+0000
6597069776788|15393162798801|2011-05-13T04:01:43.249+0000
6597069776788|17592186046788|2011-07-17T14:39:13.758+0000
6597069776788|17592186050331|2011-06-11T18:50:45.074+0000
6597069776788|17592186050427|2011-07-12T05:25:30.525+0000
6597069776788|17592186051255|2011-05-18T05:46:29.798+0000
6597069776788|17592186052161|2011-06-10T11:17:55.487+0000
6597069776788|17592186052552|2011-06-23T12:59:51.825+0000
6597069776788|17592186053137|2011-06-26T02:04:09.108+0000
6597069776788|17592186054054|2011-06-22T04:56:51.537+0000
6597069776788|19791209300474|2011-09-17T05:12:09.172+0000
6597069776788|19791209302520|2011-08-04T00:24:18.233+0000
6597069776788|19791209303550|2011-07-23T23:44:17.210+0000
6597069776788|19791209309631|2011-08-11T11:13:11.459+0000
6597069776788|21990232556891|2011-11-23T19:28:35.668+0000
6597069776788|21990232559829|2011-11-13T09:58:28.574+0000
6597069776788|21990232563274|2011-10-12T14:34:21.618+0000
6597069776788|24189255811663|2011-12-15T12:50:44.024+0000
6597069776788|24189255811726|2011-12-05T17:52:42.881+0000
6597069776788|24189255815565|2011-12-28T02:59:43.729+0000
6597069776788|24189255817517|2011-12-31T23:42:35.734+0000
6597069776788|24189255820004|2012-01-07T19:42:22.804+0000
6597069776788|24189255821162|2011-12-19T23:29:14.562+0000
6597069776788|26388279067183|2012-02-01T11:04:22.665+0000
6597069776788|26388279067625|2012-01-13T13:24:24.326+0000
6597069776788|26388279068852|2012-02-02T10:55:08.155+0000
6597069776788|26388279070536|2012-02-25T07:58:22.301+0000
6597069776788|26388279072644|2012-02-21T21:19:50.091+0000
6597069776788|28587302329744|2012-04-27T20:58:45.995+0000
6597069776788|28587302329877|2012-05-15T17:15:07.698+0000
6597069776788|28587302330281|2012-04-29T01:29:48.547+0000
6597069776788|30786325578932|2012-06-01T09:25:41.288+0000
6597069776788|30786325588250|2012-06-08T20:26:25.650+0000
6597069776788|32985348834375|2012-07-25T19:25:05.251+0000
6597069776788|32985348835374|2012-08-03T04:57:41.945+0000
6597069776788|32985348835762|2012-07-24T09:25:24.856+0000
6597069776788|32985348837386|2012-08-18T08:47:57.766+0000
6597069776788|32985348840590|2012-08-12T07:37:40.525+0000
6597069776788|32985348842375|2012-08-22T17:32:50.977+0000
6597069776788|32985348843303|2012-08-30T03:47:44.992+0000
6597069776788|32985348843715|2012-08-04T14:05:49.761+0000
8796093022467|8796093023634|2010-10-03T12:27:53.919+0000
8796093022467|8796093025410|2010-10-14T10:21:06.754+0000
8796093022467|8796093027086|2010-11-14T08:26:22.526+0000
8796093022467|8796093027278|2010-10-07T10:53:18.329+0000
8796093022467|8796093027599|2010-11-12T23:01:23.075+0000
8796093022467|8796093030092|2010-10-10T08:51:17.293+0000
8796093022467|8796093031057|2010-11-21T22:44:49.464+0000
8796093022467|8796093031265|2010-11-06T01:16:39.508+0000
8796093022467|8796093031986|2010-10-13T21:00:43.701+0000
8796093022467|10995116282724|2011-01-12T23:45:50.755+0000
8796093022467|10995116284500|2010-12-12T06:59:02.817+0000
8796093022467|10995116284671|2011-01-01T19:41:12.934+0000
8796093022467|10995116284808|2011-01-01T19:53:15.423+0000
8796093022467|10995116286752|2010-11-23T17:53:01.298+0000
8796093022467|10995116288556|2010-11-27T12:39:10.735+0000
8796093022467|13194139533574|2011-03-06T05:32:54.057+0000
8796093022467|13194139541907|2011-02-15T05:07:13.257+0000
8796093022467|13194139543218|2011-02-17T08:33:24.499+0000
8796093022467|15393162791888|2011-03-10T23:13:33.930+0000
8796093022467|15393162792459|2011-03-21T06:06:37.240+0000
8796093022467|15393162796404|2011-03-27T23:45:37.453+0000
8796093022467|15393162797055|2011-03-31T12:39:34.265+0000
8796093022467|15393162798748|2011-05-03T06:16:55.610+0000
8796093022467|17592186045551|2011-06-17T09:47:55.273+0000
8796093022467|17592186046849|2011-07-01T04:22:08.980+0000
8796093022467|17592186049675|2011-07-03T22:11:26.551+0000
8796093022467|17592186049726|2011-07-24T19:48:19.372+0000
8796093022467|17592186051653|2011-07-17T21:25:04.296+0000
8796093022467|17592186051803|2011-07-18T05:26:12.264+0000
8796093022467|17592186053137|2011-06-27T00:18:43.250+0000
8796093022467|17592186053487|2011-07-02T02:16:14.483+0000
8796093022467|17592186054130|2011-06-09T01:37:14.584+0000
8796093022467|17592186055199|2011-05-29T08:52:24.132+0000
8796093022467|19791209301454|2011-07-26T00:21:20.117+0000
8796093022467|19791209305217|2011-08-08T15:51:22.632+0000
8796093022467|19791209306928|2011-08-22T05:41:02.123+0000
8796093022467|19791209310718|2011-08-30T01:19:39.179+0000
8796093022467|19791209310952|2011-08-21T08:42:33.770+0000
8796093022467|21990232557476|2011-11-16T06:16:52.751+0000
8796093022467|21990232560818|2011-10-17T22:36:43.823+0000
8796093022467|21990232561001|2011-11-12T05:37:36.588+0000
8796093022467|21990232562029|2011-10-09T06:03:09.395+0000
8796093022467|21990232563126|2011-09-27T02:03:58.946+0000
8796093022467|21990232565240|2011-10-11T11:18:05.495+0000
8796093022467|24189255817201|2011-12-20T01:28:16.959+0000
8796093022467|24189255822016|2012-01-10T07:15:06.659+0000
8796093022467|26388279066885|2012-03-04T00:46:35.473+0000
8796093022467|26388279070362|2012-02-27T01:08:59.252+0000
8796093022467|26388279073724|2012-01-17T10:51:57.401+0000
8796093022467|26388279074032|2012-01-27T12:34:38.359+0000
8796093022467|26388279074404|2012-03-08T15:46:15.429+0000
8796093022467|26388279074619|2012-03-09T09:32:15.256+0000
8796093022467|28587302324583|2012-06-04T08:29:23.832+0000
8796093022467|28587302324596|2012-04-26T09:40:42.859+0000
8796093022467|28587302324814|2012-05-18T00:56:56.121+0000
8796093022467|28587302325178|2012-05-08T02:52:06.889+0000
8796093022467|28587302325910|2012-04-24T17:03:45.242+0000
8796093022467|28587302330430|2012-05-29T05:27:31.368+0000
8796093022467|28587302332757|2012-05-08T10:46:56.684+0000
8796093022467|30786325580437|2012-05-27T04:37:25.629+0000
8796093022467|30786325583274|2012-07-16T13:44:07.593+0000
8796093022467|30786325583277|2012-06-26T15:30:14.696+0000
8796093022467|30786325584990|2012-07-18T00:10:38.465+0000
8796093022467|30786325586459|2012-06-01T05:44:34.150+0000
8796093022467|32985348833579|2012-09-13T08:25:17.434+0000
8796093022467|32985348833673|2012-08-03T15:18:01.001+0000
8796093022467|32985348834886|2012-08-22T06:14:17.983+0000
8796093022467|32985348840058|2012-08-25T09:04:26.495+0000
8796093024736|8796093026755|2010-11-11T10:17:09.740+0000
8796093024736|8796093029854|2010-11-27T15:45:08.214+0000
8796093024736|10995116282290|2010-11-10T16:24:47.102+0000
8796093024736|10995116283243|2011-01-10T04:11:43.603+0000
8796093024736|13194139533433|2011-02-21T04:52:40.164+0000
8796093024736|13194139537008|2011-02-08T04:25:38.627+0000
8796093024736|15393162794148|2011-03-12T16:30:18.771+0000
8796093024736|17592186046293|2011-06-26T21:45:58.726+0000
8796093024736|17592186052272|2011-06-02T03:39:18.088+0000
8796093024736|19791209304051|2011-09-21T04:55:03.558+0000
8796093024736|21990232560132|2011-10-18T04:03:22.189+0000
8796093024736|21990232563274|2011-10-24T20:39:42.542+0000
8796093024736|28587302327496|2012-04-17T21:03:06.949+0000
8796093024736|30786325578932|2012-06-26T01:43:34.552+0000
8796093026167|8796093029011|2010-10-31T15:06:56.761+0000
8796093026167|8796093030006|2010-10-26T12:31:10.097+0000
8796093026167|8796093030860|2010-11-01T21:38:28.993+0000
8796093026167|10995116279461|2011-01-03T04:47:21.597+0000
8796093026167|10995116279619|2010-11-20T01:16:15.753+0000
8796093026167|10995116279731|2010-11-08T12:21:10.660+0000
8796093026167|10995116282290|2010-11-23T15:46:08.867+0000
8796093026167|10995116283028|2011-01-05T00:17:47.995+0000
8796093026167|10995116286316|2011-01-05T00:12:34.898+0000
8796093026167|10995116286485|2010-11-25T10:36:27.183+0000
8796093026167|10995116288684|2010-11-29T11:31:04.030+0000
8796093026167|13194139533433|2011-02-10T19:43:34.486+0000
8796093026167|13194139535632|2011-02-08T00:09:30.662+0000
8796093026167|13194139536310|2011-01-28T20:47:40.033+0000
8796093026167|13194139536497|2011-01-23T13:18:43.761+0000
8796093026167|13194139536590|2011-02-11T04:15:02.070+0000
8796093026167|13194139539550|2011-02-06T22:56:58.699+0000
8796093026167|13194139540684|2011-03-14T12:18:39.918+0000
8796093026167|13194139542656|2011-01-29T11:34:41.218+0000
8796093026167|13194139543715|2011-03-10T23:07:21.020+0000
8796093026167|13194139543907|2011-01-23T06:02:55.280+0000
8796093026167|15393162794383|2011-05-26T15:56:41.207+0000
8796093026167|15393162797396|2011-04-13T05:02:37.958+0000
8796093026167|15393162798294|2011-05-14T02:45:49.666+0000
8796093026167|15393162799044|2011-04-10T01:10:15.996+0000
8796093026167|17592186046363|2011-07-01T00:22:00.796+0000
8796093026167|17592186048163|2011-06-15T11:02:11.027+0000
8796093026167|17592186050123|2011-06-10T00:57:26.292+0000
8796093026167|17592186052326|2011-06-02T08:06:13.559+0000
8796093026167|17592186053591|2011-06-03T04:05:13.550+0000
8796093026167|17592186055192|2011-07-06T04:22:45.494+0000
8796093026167|19791209301664|2011-08-06T21:03:36.657+0000
8796093026167|19791209304051|2011-09-08T00:25:33.769+0000
8796093026167|19791209307516|2011-08-17T15:23:16.421+0000
8796093026167|19791209308504|2011-07-28T16:22:23.482+0000
8796093026167|21990232555940|2011-10-21T23:47:38.173+0000
8796093026167|21990232556833|2011-10-11T20:44:06.505+0000
8796093026167|21990232565361|2011-09-18T20:07:01.961+0000
8796093026167|21990232566155|2011-11-14T13:39:55.454+0000
8796093026167|24189255812574|2011-12-08T06:00:56.440+0000
8796093026167|24189255812924|2012-01-02T03:21:56.308+0000
8796093026167|24189255813517|2011-12-19T18:41:26.347+0000
8796093026167|24189255818615|2011-11-28T10:29:19.342+0000
8796093026167|24189255818912|2012-01-22T15:13:16.085+0000
8796093026167|24189255820924|2011-12-15T16:47:31.612+0000
8796093026167|26388279072730|2012-03-18T03:01:01.563+0000
8796093026167|26388279073423|2012-02-12T02:26:12.698+0000
8796093026167|26388279074416|2012-02-07T21:07:19.281+0000
8796093026167|28587302322718|2012-05-20T08:28:58.804+0000
8796093026167|28587302323281|2012-03-25T02:20:45.982+0000
8796093026167|28587302324192|2012-04-18T02:15:19.021+0000
8796093026167|28587302325648|2012-03-18T12:05:27.265+0000
8796093026167|28587302325712|2012-03-12T07:22:20.392+0000
8796093026167|28587302326777|2012-03-22T20:13:05.504+0000
8796093026167|28587302327134|2012-04-29T09:56:49.535+0000
8796093026167|28587302327824|2012-05-06T17:03:19.627+0000
8796093026167|28587302330228|2012-04-09T18:14:02.176+0000
8796093026167|30786325581473|2012-07-10T17:28:06.629+0000
8796093026167|30786325581710|2012-06-08T11:18:06.395+0000
8796093026167|30786325583315|2012-07-09T10:01:39.675+0000
8796093026167|30786325583400|2012-06-13T22:59:28.970+0000
8796093026167|30786325584137|2012-07-03T10:23:30.015+0000
8796093026167|30786325586368|2012-07-06T15:59:35.356+0000
8796093026167|30786325588726|2012-06-17T09:12:45.358+0000
8796093026167|32985348835356|2012-08-26T18:04:15.691+0000
8796093026167|32985348835447|2012-07-19T15:56:13.556+0000
8796093026167|32985348836981|2012-07-29T09:59:32.233+0000
8796093026167|32985348838449|2012-08-15T15:29:32.054+0000
8796093026167|32985348839821|2012-09-12T09:52:38.742+0000
8796093026167|32985348839883|2012-08-05T04:07:13.540+0000
8796093026167|32985348840338|2012-09-03T16:22:21.915+0000
8796093026167|32985348843821|2012-07-15T17:48:49.792+0000
8796093026847|8796093029002|2010-10-11T08:51:47.858+0000
8796093026847|26388279070362|2012-02-18T10:14:06.458+0000
8796093026847|26388279074032|2012-01-08T18:51:24.845+0000
8796093026847|32985348838375|2012-07-12T17:16:24.052+0000
8796093026847|32985348840984|2012-08-05T04:02:52.748+0000
8796093026847|32985348841922|2012-08-19T01:29:17.089+0000
8796093029053|8796093029876|2010-11-18T18:48:47.383+0000
8796093029053|10995116287870|2010-12-04T12:49:50.069+0000
8796093029053|13194139541315|2011-02-03T17:18:06.056+0000
8796093029053|17592186047020|2011-06-23T02:47:18.119+0000
8796093029053|17592186047327|2011-06-27T04:07:40.508+0000
8796093029053|17592186052552|2011-06-25T19:44:19.009+0000
8796093029053|19791209302403|2011-07-31T20:29:05.543+0000
8796093029053|19791209304470|2011-09-06T09:20:50.849+0000
8796093029053|24189255811254|2011-12-17T03:31:23.304+0000
8796093029053|24189255815724|2011-12-18T14:57:38.581+0000
8796093029053|26388279073397|2012-02-28T04:29:14.933+0000
8796093029053|26388279077395|2012-03-10T22:11:27.502+0000
8796093029053|28587302326595|2012-05-05T03:30:32.686+0000
8796093029311|10995116284099|2010-11-20T23:51:16.870+0000
8796093029311|15393162790796|2011-04-29T16:55:44.381+0000
8796093029311|15393162798801|2011-04-26T01:03:42.141+0000
8796093029311|21990232560132|2011-10-16T01:52:45.856+0000
